element_index,index,Building Type,Omiclass,L1,L2,L3,Option,Assembly,Component,Tally material,Weight (kg),Data Source (Material Quantities),Building Material_name,life_cycle_stage,scenario,Global Warming Potential_fossil,Global Warming Potential_biogenic,Global Warming Potential_luluc,Stored Biogenic Carbon,Acidification Potential,Eutrophication Potential,Smog Formation Potential,Ozone Depletion Potential,template_model,Data Source (BEAM Material)
Element_2,28.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,Regionally-Specific Distances,842.99280142896,0.0,0.0,0.0,4.3046440924032,0.2511042387235199,138.107331297936,,STR3_ENCO3_ENCT1_ENCR1,
Element_3,29.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,1253.09703270555,0.0,0.0,0.0,7.858849627566,0.4655938745556,257.16472790800503,,STR3_ENCO3_ENCT1_ENCR1,
Element_4,30.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A4: Transportation,Regionally-Specific Distances,1459.0260024732002,0.0,0.0,0.0,7.450345544544,0.4346034900984,239.03191955412,,STR3_ENCO3_ENCT1_ENCR1,
Element_5,31.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A4: Transportation,Regionally-Specific Distances,176.09106265257,0.0,0.0,0.0,0.8991884050344001,0.05245265696034,28.848961328187,,STR3_ENCO3_ENCT1_ENCR1,
Element_6,32.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445.0,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A4: Transportation,Regionally-Specific Distances,4377.0780074196,0.0,0.0,0.0,22.351036633632,1.3038104702952,717.09575866236,,STR3_ENCO3_ENCT1_ENCR1,
Element_7,33.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305.0,Calculated from takeoff from Revit,CLT (Cross laminated timber),A4: Transportation,Regionally-Specific Distances,43912.5866981478,0.0,0.0,0.0,256.882518310356,15.144938834520598,8354.047081285978,,STR3_ENCO3_ENCT1_ENCR1,
Element_8,34.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A4: Transportation,Regionally-Specific Distances,528.2242873571399,0.0,0.0,0.0,2.6973155099088,0.15734340474468,86.538872609574,,STR3_ENCO3_ENCT1_ENCR1,
Element_9,35.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",54158.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A4: Transportation,Regionally-Specific Distances,3067.46102552968,0.0,0.0,0.0,17.9442199220336,1.05793152036936,583.561929599688,,STR3_ENCO3_ENCT1_ENCR1,
Element_10,36.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",227907.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A4: Transportation,Regionally-Specific Distances,12908.450089467718,0.0,0.0,0.0,75.5126358021144,4.45197383605044,2455.737816929652,,STR3_ENCO3_ENCT1_ENCR1,
Element_11,37.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",136704.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A4: Transportation,Regionally-Specific Distances,7742.79316137984,0.0,0.0,0.0,45.2942619783168,2.67039902803968,1473.009528121344,,STR3_ENCO3_ENCT1_ENCR1,
Element_12,38.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A4: Transportation,Regionally-Specific Distances,2380.23979612344,0.0,0.0,0.0,12.1544159802048,0.7090075988452801,389.954179364904,,STR3_ENCO3_ENCT1_ENCR1,
Element_13,39.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A4: Transportation,Regionally-Specific Distances,3538.2169168761898,0.0,0.0,0.0,22.1900730539628,1.31464051095048,726.1246072408289,,STR3_ENCO3_ENCT1_ENCR1,
Element_14,22.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Exterior finish,"Brick, generic",360492.0,"Kaleidoscope Calculator, Payette",Brick,A4: Transportation,Regionally-Specific Distances,7034.949771965281,0.0,0.0,0.0,35.923147771737604,2.09551695335136,1152.534324343248,,STR3_ENCO3_ENCT1_ENCR1,
Element_15,23.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Support,Galvanized steel,12117.0,"Kaleidoscope Calculator, Payette",Galvanized steel shelf angle with knife plate,A4: Transportation,Regionally-Specific Distances,656.8798072806901,0.0,0.0,0.0,4.1196487535028,0.24406666571448,134.807052046779,,STR3_ENCO3_ENCT1_ENCR1,
Element_16,24.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Insulation,"Mineral wool, low density, NAIMA - EPD",9412.0,"Kaleidoscope Calculator, Payette","4"" Mineral wool insulation",A4: Transportation,Regionally-Specific Distances,183.67383257808,0.0,0.0,0.0,0.9379089323136002,0.05471135438496,30.091244911728,,STR3_ENCO3_ENCT1_ENCR1,
Element_17,25.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A4: Transportation,Regionally-Specific Distances,131.12032310796,0.0,0.0,0.0,0.6695505860832001,0.03905711752152,21.481414636836003,,STR3_ENCO3_ENCT1_ENCR1,
Element_18,26.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A4: Transportation,Regionally-Specific Distances,590.53908283524,0.0,0.0,0.0,3.0155187208608,0.1759052587168799,96.747892294284,,STR3_ENCO3_ENCT1_ENCR1,
Element_19,27.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A4: Transportation,Regionally-Specific Distances,811.81605298575,0.0,0.0,0.0,5.09133779679,0.301633929114,166.60358210782502,,STR3_ENCO3_ENCT1_ENCR1,
Element_20,28.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A4: Transportation,Regionally-Specific Distances,37.07573190966,0.0,0.0,0.0,0.1893228863472,0.01104383503692,6.074109270306001,,STR3_ENCO3_ENCT1_ENCR1,
Element_21,29.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A4: Transportation,Regionally-Specific Distances,598.01327300496,0.0,0.0,0.0,3.0536847983232,0.17813161323552,97.972387279536,,STR3_ENCO3_ENCT1_ENCR1,
Element_22,30.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Exterior finish,Mortar type N,57846.0,"Kaleidoscope Calculator, Payette",Type N mortar,A4: Transportation,Regionally-Specific Distances,1128.85640876664,0.0,0.0,0.0,5.7643731511488,0.3362551004836799,184.940305266024,,STR3_ENCO3_ENCT1_ENCR1,
Element_23,0.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT1,Glazing: double pane IGU,Glazing,"Glazing, double, insulated (air)",35343.0,"Viracon IGU, 1” Clear Insulating Low-E Glass Unit with a  ½” VTS Airspace and Both Lites Fully Tempered  and Heat Soak Tested",Double pane IGU,A4: Transportation,Regionally-Specific Distances,5654.047414346101,0.0,0.0,0.0,28.871731477512004,1.6841843361882,926.30138490351,,STR3_ENCO3_ENCT1_ENCR1,
Element_24,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A4: Transportation,Regionally-Specific Distances,211.32638472036,0.0,0.0,0.0,1.0791134538912002,0.06294828481032,34.621556645676,,STR3_ENCO3_ENCT1_ENCR1,
Element_25,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A4: Transportation,Regionally-Specific Distances,276.6968437125,0.0,0.0,0.0,1.412920053,0.0824203364249999,45.33118503375,,STR3_ENCO3_ENCT1_ENCR1,
Element_0,26.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",201466.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,2170.923225082432,-27.328671507300005,0.0,0.0,5.51521834814544,0.378972419025984,122.0338195052912,2.21340246979104e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_1,27.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Steel reinforcement,"Steel, reinforcing rod",15043.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,448.7178276874902,-2.301579,0.0,0.0,1.903076449787184,0.0596857008292524,24.18730122858882,-1.8539034410178157e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_2,28.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,3335.9413194656645,-41.99450419710001,0.0,0.0,8.47494032072688,0.582346596581568,187.52282722686243,3.4012168971580805e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_3,29.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,689.497612643511,-3.536595,0.0,0.0,2.92425793637112,0.0917127550799819,37.1660884064901,-2.848698932335758e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_4,30.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",A5: Construction,Enhanced Waste Management,5773.744591382881,-72.68279572575001,0.0,0.0,14.6681659397196,1.0079075710065604,324.55873943110805,5.886721552773602e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_5,31.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,145.0895186930514,-0.5410682549999999,0.0,0.0,0.444381959150688,0.0164544552292067,6.090868237063741,-6.377021989970893e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_6,32.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445.0,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",A5: Construction,Enhanced Waste Management,14798.109456294573,-157.39635280950003,0.0,0.0,58.52251521482941,2.44819806900984,837.677648332287,8.839887743660401e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_7,33.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305.0,Calculated from takeoff from Revit,CLT (Cross laminated timber),A5: Construction,Enhanced Waste Management,36353.97722540052,-44463.74175,0.0,60783.912,330.3389360445985,54.19726151926824,2934.484273097532,0.0024200296812239,STR3_ENCO3_ENCT2_ENCR1,
Element_8,34.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",A5: Construction,Enhanced Waste Management,435.2282646271428,-1.6230545099999998,0.0,0.0,1.333022472298176,0.0493587962748936,18.27091327319148,-1.9129295066832985e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_9,35.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",54158.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,Enhanced Waste Management,2539.463435129712,-3105.961300000001,0.0,4245.9872000000005,23.075429796407043,3.785884638123744,204.9848759680592,0.0001690482680696,STR3_ENCO3_ENCT2_ENCR1,
Element_10,36.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",227907.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,Enhanced Waste Management,10686.537411095447,-13070.46645,0.0,17867.9088,97.10572729070016,15.931711108624178,862.6147222432969,0.0007113867504513,STR3_ENCO3_ENCT2_ENCR1,
Element_11,37.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",136704.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),A5: Construction,Enhanced Waste Management,6410.037472505856,-7839.974399999999,0.0,10717.5936,58.24630811492352,9.556216506703873,517.4166786871295,0.0004267065703717,STR3_ENCO3_ENCT2_ENCR1,
Element_12,38.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",A5: Construction,Enhanced Waste Management,11251.192859103096,-152.12694735739998,0.0,0.0,28.31378788298032,1.972086019256352,621.9230016139436,9.606639252427125e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_13,39.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",A5: Construction,Enhanced Waste Management,1946.850126948044,-9.985850999999998,0.0,0.0,8.256869683458094,0.2589580958600556,104.94134077553056,-8.043522959842437e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_14,22.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Exterior finish,"Brick, generic",360492.0,"Kaleidoscope Calculator, Payette",Brick,A5: Construction,Enhanced Waste Management,3020.200255732176,-2.703689999999984,0.0,0.0,6.555250609057921,0.349592357111712,130.0729018114416,1.417614247723872e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_15,23.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Support,Galvanized steel,12117.0,"Kaleidoscope Calculator, Payette",Galvanized steel shelf angle with knife plate,A5: Construction,Enhanced Waste Management,1610.7132951404462,-30.413670000000003,0.0,0.0,8.53881370603632,0.370484251435452,128.37466721449863,3.5499163835191805e-05,STR3_ENCO3_ENCT2_ENCR1,
Element_16,24.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Insulation,"Mineral wool, low density, NAIMA - EPD",9412.0,"Kaleidoscope Calculator, Payette","4"" Mineral wool insulation",A5: Construction,Enhanced Waste Management,743.9338021718721,-38.02448,0.0,0.0,5.38171906215424,0.135556603625664,30.7738609941152,1.8333274400698184e-05,STR3_ENCO3_ENCT2_ENCR1,
Element_17,25.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,A5: Construction,Enhanced Waste Management,284.15316487386406,1.075039999999999,0.0,0.0,1.32225455573888,0.072582192834768,19.3819028091224,5.7593309626508e-08,STR3_ENCO3_ENCT2_ENCR1,
Element_18,26.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Wall structure,Fiberglass mat gypsum sheathing board,30261.0,"Kaleidoscope Calculator, Payette",Sheathing,A5: Construction,Enhanced Waste Management,1234.239843283524,-47.20716000000001,0.0,0.0,5.16525109708608,0.467647248371688,71.7022739794284,4.4386609742830274e-05,STR3_ENCO3_ENCT2_ENCR1,
Element_19,27.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Wall structure,Cold formed structural steel,14975.0,"Kaleidoscope Calculator, Payette","6"" galvanized steel stud framing",A5: Construction,Enhanced Waste Management,565.1782438707149,-4.496318625,0.0,0.0,2.2118846794728,0.1012222055838299,32.2926590461065,7.07433513816123e-06,STR3_ENCO3_ENCT2_ENCR1,
Element_20,28.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Interior finish,"Paint, interior acrylic latex",509.0,"Kaleidoscope Calculator, Payette",Acrylic latex paint,A5: Construction,Enhanced Waste Management,65.92773319096601,1.2725000000000002,0.0,0.0,0.25569363863472,0.0134552685036919,5.112824427030599,2.2437517108252e-08,STR3_ENCO3_ENCT2_ENCR1,
Element_21,29.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Interior finish,"Wall board, gypsum, natural",30644.0,"Kaleidoscope Calculator, Payette",Gypsum wall board,A5: Construction,Enhanced Waste Management,723.5503673004959,-1.8386400000000047,0.0,0.0,1.27754937983232,0.0773391313235519,31.5161737279536,3.61431969501912e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_22,30.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Exterior finish,Mortar type N,57846.0,"Kaleidoscope Calculator, Payette",Type N mortar,A5: Construction,Enhanced Waste Management,628.727345876664,7.727152251391089e-15,0.0,0.0,1.74564959011488,0.1986601480483679,40.8370480266024,6.82224388960608e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_23,1.0,Commercial,21-02 20 20,Shell,Vertical Enclosure,Exterior Windows,ENCT2,Glazing: triple pane IGU,Glazing,"Glazing, triple, insulated (air)",54275.0,"Viracon triple pane IGU, 1-5/16"" Clear Insulating Low-E Laminated  Glass Unit with a ½” VTS Airspace  and Both Lites Heat Treated",Triple pane IGU,A5: Construction,Enhanced Waste Management,414.68865951695,2.49665,0.0,0.0,3.045424881044,0.1348290711858999,43.684647277245006,3.4992077840915e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_24,0.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Waterproofing system,"EPDM, non-reinforced membrane, 60 mils, SPRI - EPD",10829.0,,EPDM membrane,A5: Construction,Enhanced Waste Management,2672.721578472036,-33.13674,0.0,0.0,7.42966897038912,0.753495828481032,104.0337859145676,1.28340844264542e-07,STR3_ENCO3_ENCT2_ENCR1,
Element_25,1.0,Commercial,21-02 30 10,Shell,Horizontal Enclosure,Roofing,ENCR1,EPDM roofing,Insulation,"PIR rigid foam insulation, wall, R=14.6, PIMA - EPD",9755.0,,Polyisocyanurate board,A5: Construction,Enhanced Waste Management,2240.68898437125,-81.06405,0.0,0.0,8.6244838803,0.7764482836425,102.446492253375,0.0001025947014584,STR3_ENCO3_ENCT2_ENCR1,
Element_0,26.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",201466.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_1,27.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Column foundation,Steel reinforcement,"Steel, reinforcing rod",15043.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_2,28.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Concrete footing,"Structural concrete, 4000 psi, 20% fly ash",309582.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_3,29.0,Commercial,21-01 10 10,Substructure,Foundations,Standard Foundations,STR3,Wall foundation,Steel reinforcement,"Steel, reinforcing rod",23115.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_4,30.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Concrete slab on grade,"Structural concrete, 4000 psi, 20% fly ash",535815.0,Calculated from takeoff from Revit,"Normalweight concrete, 4000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_5,31.0,Commercial,21-01 40 10,Substructure,Foundations,Standard Foundations,STR3,Slab on grade,Steel welded wire mesh,"Steel, welded wire mesh",3601.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_6,32.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Concrete topping,"Lightweight concrete, 5000 psi, 20% fly ash",1607445.0,Calculated from takeoff from Revit,"Lightweight concrete, 5000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_7,33.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Cross laminated timber,CLT (Cross laminated timber),775305.0,Calculated from takeoff from Revit,CLT (Cross laminated timber),B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_8,34.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Elevated slabs,Steel welded wire mesh,"Steel, welded wire mesh",10802.0,Calculated from takeoff from Revit,"Steel, welded wire mesh",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_9,35.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: beams,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",54158.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_10,36.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural framing: girders,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",227907.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_11,37.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural columns,Glue laminated timber,"Glue laminated timber (Glulam), AWC - EPD",136704.0,Calculated from takeoff from Revit,Glue laminated timber (Glulam),B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_12,38.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Concrete shear wall,"Structural concrete, 6000 psi, 20% fly ash",874123.0,Calculated from takeoff from Revit,"Normalweight concrete, 6000 psi",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_13,39.0,Commercial,21-02 10 10,Shell,Superstructure,Floor Construction,STR3,Structural walls,Steel reinforcement,"Steel, reinforcing rod",65267.0,Calculated from takeoff from Revit,"Steel, reinforcing rod",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_14,22.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Exterior finish,"Brick, generic",360492.0,"Kaleidoscope Calculator, Payette",Brick,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_15,23.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Support,Galvanized steel,12117.0,"Kaleidoscope Calculator, Payette",Galvanized steel shelf angle with knife plate,B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_16,24.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,Insulation,"Mineral wool, low density, NAIMA - EPD",9412.0,"Kaleidoscope Calculator, Payette","4"" Mineral wool insulation",B2-B5: Replacement,RICS Replacement Rates,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
Element_17,25.0,Commercial,21-02 20 10,Shell,Vertical Enclosure,Exterior Walls,ENCO3,MV: brick,AVB,"Self-adhering, polymer-modified asphalt sheet underlayment",6719.0,"Kaleidoscope Calculator, Payette",AVB membrane,B2-B5: Replacement,RICS Replacement Rates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STR3_ENCO3_ENCT2_ENCR1,
